[2026-01-04 14:15:47.712860] MAIN MODULE LOADED
[2026-01-04 14:15:47.810908] MAIN MODULE LOADED
Candidate BAN: Diff=0.1046% vs Min=0.01% | PriceDiff=0.21%
Candidate BNT: Diff=0.0680% vs Min=0.01% | PriceDiff=0.22%
Candidate CROSS: Diff=0.1030% vs Min=0.01% | PriceDiff=0.12%
Candidate XVG: Diff=0.0503% vs Min=0.01% | PriceDiff=0.06%
Candidate DOOD: Diff=0.0812% vs Min=0.01% | PriceDiff=0.60%
Candidate PONKE: Diff=3.7450% vs Min=0.01% | PriceDiff=0.98%
Candidate 4: Diff=0.0717% vs Min=0.01% | PriceDiff=0.12%
Candidate EPT: Diff=0.3665% vs Min=0.01% | PriceDiff=0.57%
Candidate DOLO: Diff=0.0887% vs Min=0.01% | PriceDiff=0.03%
Candidate PUMPBTC: Diff=0.0631% vs Min=0.01% | PriceDiff=0.02%
Candidate PTB: Diff=0.2960% vs Min=0.01% | PriceDiff=0.53%
Candidate B: Diff=0.1443% vs Min=0.01% | PriceDiff=0.14%
Candidate M: Diff=0.2369% vs Min=0.01% | PriceDiff=0.10%
Candidate F: Diff=0.0608% vs Min=0.01% | PriceDiff=0.03%
Candidate NXPC: Diff=0.0528% vs Min=0.01% | PriceDiff=0.03%
Candidate EPIC: Diff=0.0687% vs Min=0.01% | PriceDiff=0.01%
Candidate NAORIS: Diff=0.2602% vs Min=0.01% | PriceDiff=0.06%
Candidate SXP: Diff=2.1215% vs Min=0.01% | PriceDiff=0.31%
Candidate SHELL: Diff=0.0586% vs Min=0.01% | PriceDiff=0.04%
Candidate STO: Diff=0.2456% vs Min=0.01% | PriceDiff=0.12%
Candidate ARIA: Diff=0.0547% vs Min=0.01% | PriceDiff=0.05%
Candidate ASTR: Diff=0.1042% vs Min=0.01% | PriceDiff=0.25%
Candidate GPS: Diff=0.1105% vs Min=0.01% | PriceDiff=0.02%
Candidate ARC: Diff=0.0684% vs Min=0.01% | PriceDiff=0.02%
Candidate SUSHI: Diff=0.0652% vs Min=0.01% | PriceDiff=0.07%
Candidate US: Diff=0.0797% vs Min=0.01% | PriceDiff=0.11%
Candidate REZ: Diff=0.1075% vs Min=0.01% | PriceDiff=0.15%
Candidate BTR: Diff=0.1007% vs Min=0.01% | PriceDiff=0.30%
Candidate LIGHT: Diff=0.0736% vs Min=0.01% | PriceDiff=0.18%
Candidate SWARMS: Diff=0.0997% vs Min=0.01% | PriceDiff=0.19%
Candidate SPELL: Diff=0.0882% vs Min=0.01% | PriceDiff=0.08%
Candidate MERL: Diff=0.0916% vs Min=0.01% | PriceDiff=0.28%
Candidate SONIC: Diff=0.1405% vs Min=0.01% | PriceDiff=0.05%
Candidate LUMIA: Diff=0.1501% vs Min=0.01% | PriceDiff=0.19%
Candidate USUAL: Diff=0.0867% vs Min=0.01% | PriceDiff=0.05%
Candidate PUNDIX: Diff=0.0841% vs Min=0.01% | PriceDiff=0.04%
Candidate HMSTR: Diff=0.0518% vs Min=0.01% | PriceDiff=0.00%
Candidate PIPPIN: Diff=0.1024% vs Min=0.01% | PriceDiff=0.24%
Candidate RAVE: Diff=0.0633% vs Min=0.01% | PriceDiff=0.08%
Candidate RSR: Diff=0.0666% vs Min=0.01% | PriceDiff=0.11%
Candidate POWER: Diff=0.0516% vs Min=0.01% | PriceDiff=0.11%
Candidate 0G: Diff=0.0609% vs Min=0.01% | PriceDiff=0.17%
Candidate BR: Diff=0.2160% vs Min=0.01% | PriceDiff=0.05%
Candidate DEEP: Diff=0.1586% vs Min=0.01% | PriceDiff=0.10%
Candidate CYS: Diff=0.0881% vs Min=0.01% | PriceDiff=0.19%
Candidate NIGHT: Diff=0.0527% vs Min=0.01% | PriceDiff=0.15%
Candidate KERNEL: Diff=0.0766% vs Min=0.01% | PriceDiff=0.07%
Candidate STBL: Diff=0.0716% vs Min=0.01% | PriceDiff=0.10%
Candidate HFT: Diff=0.0515% vs Min=0.01% | PriceDiff=0.11%
Candidate AEVO: Diff=0.0531% vs Min=0.01% | PriceDiff=0.05%
Candidate USTC: Diff=0.1211% vs Min=0.01% | PriceDiff=0.03%
Candidate SQD: Diff=0.0517% vs Min=0.01% | PriceDiff=0.11%
Candidate DAM: Diff=0.3608% vs Min=0.01% | PriceDiff=0.11%
Candidate MOCA: Diff=0.1407% vs Min=0.01% | PriceDiff=0.05%
Candidate TAC: Diff=0.2003% vs Min=0.01% | PriceDiff=0.28%
Candidate CELO: Diff=0.1004% vs Min=0.01% | PriceDiff=0.20%
Candidate ARK: Diff=0.0699% vs Min=0.01% | PriceDiff=0.14%
Candidate CGPT: Diff=0.0636% vs Min=0.01% | PriceDiff=0.02%
Candidate ONT: Diff=0.0552% vs Min=0.01% | PriceDiff=0.14%
Candidate HIPPO: Diff=0.1415% vs Min=0.01% | PriceDiff=0.08%
Candidate LRC: Diff=0.0937% vs Min=0.01% | PriceDiff=0.09%
Candidate Q: Diff=0.1225% vs Min=0.01% | PriceDiff=0.15%
Candidate PIXEL: Diff=0.0662% vs Min=0.01% | PriceDiff=0.13%
Candidate XPIN: Diff=0.1056% vs Min=0.01% | PriceDiff=0.08%
Candidate 1000RATS: Diff=0.1240% vs Min=0.01% | PriceDiff=0.09%
Candidate DGB: Diff=0.0988% vs Min=0.01% | PriceDiff=0.08%
Candidate SKYAI: Diff=0.3406% vs Min=0.01% | PriceDiff=0.32%
Candidate ALCH: Diff=0.1155% vs Min=0.01% | PriceDiff=0.26%
Candidate JCT: Diff=0.0793% vs Min=0.01% | PriceDiff=0.04%
Candidate TA: Diff=0.1976% vs Min=0.01% | PriceDiff=0.15%
Candidate LUNA2: Diff=0.2358% vs Min=0.01% | PriceDiff=0.15%
Candidate TRU: Diff=0.0514% vs Min=0.01% | PriceDiff=0.01%
Candidate METIS: Diff=0.0515% vs Min=0.01% | PriceDiff=0.09%
Candidate COMMON: Diff=0.1218% vs Min=0.01% | PriceDiff=0.30%
Candidate APR: Diff=0.0832% vs Min=0.01% | PriceDiff=0.27%
Candidate IOST: Diff=0.0970% vs Min=0.01% | PriceDiff=0.00%
Candidate JST: Diff=0.1214% vs Min=0.01% | PriceDiff=0.04%
Candidate JELLYJELLY: Diff=0.0518% vs Min=0.01% | PriceDiff=0.06%
Candidate OL: Diff=0.0539% vs Min=0.01% | PriceDiff=0.13%
Candidate LPT: Diff=0.0733% vs Min=0.01% | PriceDiff=0.07%
Candidate VELVET: Diff=0.1744% vs Min=0.01% | PriceDiff=0.50%
Candidate KAITO: Diff=0.0582% vs Min=0.01% | PriceDiff=0.05%
Candidate CHILLGUY: Diff=0.1034% vs Min=0.01% | PriceDiff=0.13%
Candidate MELANIA: Diff=0.0857% vs Min=0.01% | PriceDiff=0.05%
Candidate AIN: Diff=0.1070% vs Min=0.01% | PriceDiff=0.00%
Candidate KMNO: Diff=0.0762% vs Min=0.01% | PriceDiff=0.01%
Candidate AIO: Diff=0.1475% vs Min=0.01% | PriceDiff=0.32%
Candidate OG: Diff=0.0580% vs Min=0.01% | PriceDiff=0.03%
Candidate YALA: Diff=0.1403% vs Min=0.01% | PriceDiff=0.05%
Candidate HANA: Diff=0.0939% vs Min=0.01% | PriceDiff=0.08%
Candidate T: Diff=0.0812% vs Min=0.01% | PriceDiff=0.30%
Candidate LAB: Diff=0.0659% vs Min=0.01% | PriceDiff=0.07%
Candidate COAI: Diff=0.0511% vs Min=0.01% | PriceDiff=0.09%
Candidate LIT: Diff=0.0577% vs Min=0.01% | PriceDiff=0.46%
Candidate ALPINE: Diff=0.0547% vs Min=0.01% | PriceDiff=0.22%
Candidate XNY: Diff=0.1301% vs Min=0.01% | PriceDiff=0.41%
Candidate POLYX: Diff=0.1427% vs Min=0.01% | PriceDiff=0.20%
Candidate ZRX: Diff=0.2324% vs Min=0.01% | PriceDiff=0.11%
Candidate ATH: Diff=0.0638% vs Min=0.01% | PriceDiff=0.03%
Candidate MEME: Diff=0.0852% vs Min=0.01% | PriceDiff=0.07%
Candidate GRIFFAIN: Diff=0.1252% vs Min=0.01% | PriceDiff=0.05%
Candidate WAL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.12%
Candidate MIRA: Diff=0.0675% vs Min=0.01% | PriceDiff=0.22%
Candidate RIVER: Diff=0.4159% vs Min=0.01% | PriceDiff=1.03%
Candidates Found: 264
[2026-01-04 17:07:03.020902] LOOP START. Active: True
[2026-01-04 17:07:06.921320] Mode: Test | Binance Items: 673 | Bybit Items: 554
Candidate HANA: Diff=0.0939% vs Min=0.01% | PriceDiff=0.05%
Candidate AVAAI: Diff=0.1321% vs Min=0.01% | PriceDiff=0.18%
Candidate ALPINE: Diff=0.0547% vs Min=0.01% | PriceDiff=0.24%
Candidate DGB: Diff=0.0988% vs Min=0.01% | PriceDiff=0.08%
Candidate TRU: Diff=0.0550% vs Min=0.01% | PriceDiff=0.02%
Candidate AKE: Diff=0.2569% vs Min=0.01% | PriceDiff=0.31%
Candidate BR: Diff=0.2167% vs Min=0.01% | PriceDiff=0.05%
Candidate FLOW: Diff=2.2365% vs Min=0.01% | PriceDiff=6.71%
Candidate ARK: Diff=0.0707% vs Min=0.01% | PriceDiff=0.14%
Candidate LUNA2: Diff=0.2362% vs Min=0.01% | PriceDiff=0.15%
Candidate HIPPO: Diff=0.1415% vs Min=0.01% | PriceDiff=0.18%
Candidate B: Diff=0.1443% vs Min=0.01% | PriceDiff=0.14%
Candidate YALA: Diff=0.1403% vs Min=0.01% | PriceDiff=0.00%
Candidate F: Diff=0.0608% vs Min=0.01% | PriceDiff=0.03%
Candidate KAITO: Diff=0.0582% vs Min=0.01% | PriceDiff=0.02%
Candidate PONKE: Diff=3.7450% vs Min=0.01% | PriceDiff=1.04%
Candidate AIN: Diff=0.1070% vs Min=0.01% | PriceDiff=0.00%
Candidate ARC: Diff=0.0684% vs Min=0.01% | PriceDiff=0.07%
Candidate BNT: Diff=0.0674% vs Min=0.01% | PriceDiff=0.22%
Candidate REZ: Diff=0.1107% vs Min=0.01% | PriceDiff=0.20%
Candidate TAC: Diff=0.2003% vs Min=0.01% | PriceDiff=0.26%
Candidate 1000RATS: Diff=0.1236% vs Min=0.01% | PriceDiff=0.07%
Candidate CUDIS: Diff=0.0783% vs Min=0.01% | PriceDiff=0.17%
Candidate GUN: Diff=0.0585% vs Min=0.01% | PriceDiff=0.05%
Candidate CYS: Diff=0.0881% vs Min=0.01% | PriceDiff=0.20%
Candidate LIGHT: Diff=0.0736% vs Min=0.01% | PriceDiff=0.17%
Candidate RIVER: Diff=0.4213% vs Min=0.01% | PriceDiff=1.10%
Candidate NXPC: Diff=0.0528% vs Min=0.01% | PriceDiff=0.04%
Candidate MIRA: Diff=0.0675% vs Min=0.01% | PriceDiff=0.24%
Candidate POLYX: Diff=0.1418% vs Min=0.01% | PriceDiff=0.23%
Candidate ACE: Diff=0.0541% vs Min=0.01% | PriceDiff=0.09%
Candidate TA: Diff=0.1976% vs Min=0.01% | PriceDiff=0.15%
Candidate OG: Diff=0.0568% vs Min=0.01% | PriceDiff=0.04%
Candidate ZRX: Diff=0.2324% vs Min=0.01% | PriceDiff=0.19%
Candidate RAVE: Diff=0.0637% vs Min=0.01% | PriceDiff=0.06%
Candidate CELO: Diff=0.1015% vs Min=0.01% | PriceDiff=0.20%
Candidate SQD: Diff=0.0517% vs Min=0.01% | PriceDiff=0.13%
Candidate LAB: Diff=0.0659% vs Min=0.01% | PriceDiff=0.09%
Candidate T: Diff=0.0830% vs Min=0.01% | PriceDiff=0.21%
Candidate M: Diff=0.2369% vs Min=0.01% | PriceDiff=0.11%
Candidate DEEP: Diff=0.1586% vs Min=0.01% | PriceDiff=0.08%
Candidate JELLYJELLY: Diff=0.0518% vs Min=0.01% | PriceDiff=0.11%
Candidate BAN: Diff=0.1046% vs Min=0.01% | PriceDiff=0.20%
Candidate APR: Diff=0.0832% vs Min=0.01% | PriceDiff=0.23%
Candidate KMNO: Diff=0.0762% vs Min=0.01% | PriceDiff=0.02%
Candidate DOLO: Diff=0.0887% vs Min=0.01% | PriceDiff=0.05%
Candidate SUSHI: Diff=0.0646% vs Min=0.01% | PriceDiff=0.09%
Candidate CROSS: Diff=0.1030% vs Min=0.01% | PriceDiff=0.10%
Candidate LIT: Diff=0.0558% vs Min=0.01% | PriceDiff=0.24%
Candidate KERNEL: Diff=0.0766% vs Min=0.01% | PriceDiff=0.08%
Candidate MEME: Diff=0.0853% vs Min=0.01% | PriceDiff=0.02%
Candidate US: Diff=0.0796% vs Min=0.01% | PriceDiff=0.13%
Candidate GRIFFAIN: Diff=0.1252% vs Min=0.01% | PriceDiff=0.07%
Candidate EPIC: Diff=0.0687% vs Min=0.01% | PriceDiff=0.01%
Candidate 4: Diff=0.0717% vs Min=0.01% | PriceDiff=0.14%
Candidate PTB: Diff=0.2954% vs Min=0.01% | PriceDiff=0.44%
Candidate STBL: Diff=0.0716% vs Min=0.01% | PriceDiff=0.02%
Candidate EPT: Diff=0.3665% vs Min=0.01% | PriceDiff=0.49%
Candidate LPT: Diff=0.0735% vs Min=0.01% | PriceDiff=0.09%
Candidate SPELL: Diff=0.0866% vs Min=0.01% | PriceDiff=0.07%
Candidate POWER: Diff=0.0513% vs Min=0.01% | PriceDiff=0.10%
Candidate MELANIA: Diff=0.0857% vs Min=0.01% | PriceDiff=0.04%
Candidate COAI: Diff=0.0511% vs Min=0.01% | PriceDiff=0.09%
Candidate 0G: Diff=0.0604% vs Min=0.01% | PriceDiff=0.17%
Candidate SXP: Diff=2.1215% vs Min=0.01% | PriceDiff=0.34%
Candidate STO: Diff=0.2456% vs Min=0.01% | PriceDiff=0.14%
Candidate SWARMS: Diff=0.1005% vs Min=0.01% | PriceDiff=0.19%
Candidate IOST: Diff=0.0970% vs Min=0.01% | PriceDiff=0.05%
Candidate GPS: Diff=0.1105% vs Min=0.01% | PriceDiff=0.05%
Candidate RSR: Diff=0.0666% vs Min=0.01% | PriceDiff=0.11%
Candidate ASTR: Diff=0.1060% vs Min=0.01% | PriceDiff=0.24%
Candidate WAL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.13%
Candidate MOCA: Diff=0.1407% vs Min=0.01% | PriceDiff=0.07%
Candidate SONIC: Diff=0.1405% vs Min=0.01% | PriceDiff=0.04%
Candidate ALCH: Diff=0.1155% vs Min=0.01% | PriceDiff=0.25%
Candidate OL: Diff=0.0539% vs Min=0.01% | PriceDiff=0.05%
Candidate USUAL: Diff=0.0867% vs Min=0.01% | PriceDiff=0.12%
Candidate JST: Diff=0.1212% vs Min=0.01% | PriceDiff=0.06%
Candidate ONT: Diff=0.0558% vs Min=0.01% | PriceDiff=0.02%
Candidate XPIN: Diff=0.1056% vs Min=0.01% | PriceDiff=0.13%
Candidate PIPPIN: Diff=0.1024% vs Min=0.01% | PriceDiff=0.33%
Candidate LUMIA: Diff=0.1501% vs Min=0.01% | PriceDiff=0.17%
Candidate PUNDIX: Diff=0.0841% vs Min=0.01% | PriceDiff=0.04%
Candidate CLO: Diff=0.1222% vs Min=0.01% | PriceDiff=0.12%
Candidate BLESS: Diff=0.1506% vs Min=0.01% | PriceDiff=0.43%
Candidate Q: Diff=0.1234% vs Min=0.01% | PriceDiff=0.18%
Candidate VELVET: Diff=0.1744% vs Min=0.01% | PriceDiff=0.54%
Candidate ATH: Diff=0.0638% vs Min=0.01% | PriceDiff=0.09%
Candidate SHELL: Diff=0.0586% vs Min=0.01% | PriceDiff=0.13%
Candidate LRC: Diff=0.0937% vs Min=0.01% | PriceDiff=0.11%
Candidate MERL: Diff=0.0916% vs Min=0.01% | PriceDiff=0.19%
Candidate SKYAI: Diff=0.3406% vs Min=0.01% | PriceDiff=0.61%
Candidate NAORIS: Diff=0.2602% vs Min=0.01% | PriceDiff=0.08%
Candidate PIXEL: Diff=0.0673% vs Min=0.01% | PriceDiff=0.14%
Candidate AIO: Diff=0.1462% vs Min=0.01% | PriceDiff=0.32%
Candidate AEVO: Diff=0.0531% vs Min=0.01% | PriceDiff=0.03%
Candidate CGPT: Diff=0.0636% vs Min=0.01% | PriceDiff=0.06%
Candidate METIS: Diff=0.0526% vs Min=0.01% | PriceDiff=0.05%
Candidate COMMON: Diff=0.1218% vs Min=0.01% | PriceDiff=0.35%
Candidate LA: Diff=0.1309% vs Min=0.01% | PriceDiff=0.05%
Candidate JCT: Diff=0.0793% vs Min=0.01% | PriceDiff=0.04%
Candidate PUMPBTC: Diff=0.0631% vs Min=0.01% | PriceDiff=0.07%
Candidate DAM: Diff=0.3608% vs Min=0.01% | PriceDiff=0.11%
Candidate DOOD: Diff=0.0879% vs Min=0.01% | PriceDiff=0.63%
Candidate USTC: Diff=0.1223% vs Min=0.01% | PriceDiff=0.03%
Candidate CHILLGUY: Diff=0.1034% vs Min=0.01% | PriceDiff=0.09%
Candidate XVG: Diff=0.0510% vs Min=0.01% | PriceDiff=0.11%
Candidate ARIA: Diff=0.0547% vs Min=0.01% | PriceDiff=0.07%
Candidate NIGHT: Diff=0.0527% vs Min=0.01% | PriceDiff=0.03%
Candidate HMSTR: Diff=0.0518% vs Min=0.01% | PriceDiff=0.00%
Candidate XNY: Diff=0.1301% vs Min=0.01% | PriceDiff=0.30%
Candidate BTR: Diff=0.1012% vs Min=0.01% | PriceDiff=0.31%
Candidates Found: 265
[2026-01-04 17:07:11.933904] LOOP START. Active: True
[2026-01-04 17:07:15.371963] Mode: Test | Binance Items: 673 | Bybit Items: 554
Candidate HANA: Diff=0.0947% vs Min=0.01% | PriceDiff=0.21%
Candidate AVAAI: Diff=0.1321% vs Min=0.01% | PriceDiff=0.05%
Candidate ALPINE: Diff=0.0563% vs Min=0.01% | PriceDiff=0.23%
Candidate DGB: Diff=0.0978% vs Min=0.01% | PriceDiff=0.08%
Candidate TRU: Diff=0.0550% vs Min=0.01% | PriceDiff=0.02%
Candidate AKE: Diff=0.2569% vs Min=0.01% | PriceDiff=0.30%
Candidate BR: Diff=0.2167% vs Min=0.01% | PriceDiff=0.05%
Candidate FLOW: Diff=2.2365% vs Min=0.01% | PriceDiff=6.71%
Candidate ARK: Diff=0.0707% vs Min=0.01% | PriceDiff=0.14%
Candidate LUNA2: Diff=0.2362% vs Min=0.01% | PriceDiff=0.17%
Candidate HIPPO: Diff=0.1422% vs Min=0.01% | PriceDiff=0.18%
Candidate B: Diff=0.1444% vs Min=0.01% | PriceDiff=0.00%
Candidate YALA: Diff=0.1403% vs Min=0.01% | PriceDiff=0.01%
Candidate F: Diff=0.0608% vs Min=0.01% | PriceDiff=0.04%
Candidate KAITO: Diff=0.0582% vs Min=0.01% | PriceDiff=0.02%
Candidate PONKE: Diff=3.7450% vs Min=0.01% | PriceDiff=1.04%
Candidate AIN: Diff=0.1066% vs Min=0.01% | PriceDiff=0.15%
Candidate ARC: Diff=0.0694% vs Min=0.01% | PriceDiff=0.02%
Candidate BNT: Diff=0.0674% vs Min=0.01% | PriceDiff=0.22%
Candidate REZ: Diff=0.1107% vs Min=0.01% | PriceDiff=0.12%
Candidate TAC: Diff=0.2003% vs Min=0.01% | PriceDiff=0.26%
Candidate 1000RATS: Diff=0.1236% vs Min=0.01% | PriceDiff=0.11%
Candidate CUDIS: Diff=0.0783% vs Min=0.01% | PriceDiff=0.03%
Candidate GUN: Diff=0.0585% vs Min=0.01% | PriceDiff=0.04%
Candidate CYS: Diff=0.0881% vs Min=0.01% | PriceDiff=0.13%
Candidate LIGHT: Diff=0.0766% vs Min=0.01% | PriceDiff=0.12%
Candidate RIVER: Diff=0.4213% vs Min=0.01% | PriceDiff=1.14%
Candidate NXPC: Diff=0.0528% vs Min=0.01% | PriceDiff=0.07%
Candidate MIRA: Diff=0.0675% vs Min=0.01% | PriceDiff=0.23%
Candidate POLYX: Diff=0.1418% vs Min=0.01% | PriceDiff=0.24%
Candidate ACE: Diff=0.0541% vs Min=0.01% | PriceDiff=0.09%
Candidate TA: Diff=0.1981% vs Min=0.01% | PriceDiff=0.15%
Candidate OG: Diff=0.0568% vs Min=0.01% | PriceDiff=0.08%
Candidate ZRX: Diff=0.2256% vs Min=0.01% | PriceDiff=0.15%
Candidate RAVE: Diff=0.0637% vs Min=0.01% | PriceDiff=0.08%
Candidate CELO: Diff=0.1008% vs Min=0.01% | PriceDiff=0.21%
Candidate SQD: Diff=0.0517% vs Min=0.01% | PriceDiff=0.17%
Candidate LAB: Diff=0.0659% vs Min=0.01% | PriceDiff=0.15%
Candidate T: Diff=0.0830% vs Min=0.01% | PriceDiff=0.20%
Candidate M: Diff=0.2369% vs Min=0.01% | PriceDiff=0.12%
Candidate DEEP: Diff=0.1588% vs Min=0.01% | PriceDiff=0.08%
Candidate JELLYJELLY: Diff=0.0518% vs Min=0.01% | PriceDiff=0.13%
Candidate BAN: Diff=0.1046% vs Min=0.01% | PriceDiff=0.22%
Candidate APR: Diff=0.0848% vs Min=0.01% | PriceDiff=0.23%
Candidate KMNO: Diff=0.0761% vs Min=0.01% | PriceDiff=0.00%
Candidate DOLO: Diff=0.0889% vs Min=0.01% | PriceDiff=0.03%
Candidate SUSHI: Diff=0.0646% vs Min=0.01% | PriceDiff=0.09%
Candidate CROSS: Diff=0.1025% vs Min=0.01% | PriceDiff=0.07%
Candidate LIT: Diff=0.0558% vs Min=0.01% | PriceDiff=0.24%
Candidate KERNEL: Diff=0.0766% vs Min=0.01% | PriceDiff=0.09%
Candidate MEME: Diff=0.0853% vs Min=0.01% | PriceDiff=0.03%
Candidate US: Diff=0.0796% vs Min=0.01% | PriceDiff=0.08%
Candidate GRIFFAIN: Diff=0.1252% vs Min=0.01% | PriceDiff=0.00%
Candidate EPIC: Diff=0.0687% vs Min=0.01% | PriceDiff=0.03%
Candidate 4: Diff=0.0748% vs Min=0.01% | PriceDiff=0.14%
Candidate PTB: Diff=0.2954% vs Min=0.01% | PriceDiff=0.46%
Candidate STBL: Diff=0.0716% vs Min=0.01% | PriceDiff=0.03%
Candidate EPT: Diff=0.3665% vs Min=0.01% | PriceDiff=0.49%
Candidate LPT: Diff=0.0735% vs Min=0.01% | PriceDiff=0.03%
Candidate SPELL: Diff=0.0866% vs Min=0.01% | PriceDiff=0.06%
Candidate POWER: Diff=0.0513% vs Min=0.01% | PriceDiff=0.20%
Candidate MELANIA: Diff=0.0857% vs Min=0.01% | PriceDiff=0.05%
Candidate COAI: Diff=0.0519% vs Min=0.01% | PriceDiff=0.09%
Candidate 0G: Diff=0.0604% vs Min=0.01% | PriceDiff=0.17%
Candidate SXP: Diff=2.1215% vs Min=0.01% | PriceDiff=0.34%
Candidate STO: Diff=0.2446% vs Min=0.01% | PriceDiff=0.16%
Candidate SWARMS: Diff=0.1005% vs Min=0.01% | PriceDiff=0.19%
Candidate IOST: Diff=0.0967% vs Min=0.01% | PriceDiff=0.06%
Candidate GPS: Diff=0.1105% vs Min=0.01% | PriceDiff=0.02%
Candidate RSR: Diff=0.0666% vs Min=0.01% | PriceDiff=0.14%
Candidate ASTR: Diff=0.1060% vs Min=0.01% | PriceDiff=0.21%
Candidate WAL: Diff=0.0622% vs Min=0.01% | PriceDiff=0.13%
Candidate MOCA: Diff=0.1403% vs Min=0.01% | PriceDiff=0.05%
Candidate SONIC: Diff=0.1405% vs Min=0.01% | PriceDiff=0.06%
Candidate ALCH: Diff=0.1155% vs Min=0.01% | PriceDiff=0.22%
Candidate OL: Diff=0.0539% vs Min=0.01% | PriceDiff=0.11%
Candidate USUAL: Diff=0.0867% vs Min=0.01% | PriceDiff=0.15%
Candidate JST: Diff=0.1212% vs Min=0.01% | PriceDiff=0.06%
Candidate ONT: Diff=0.0558% vs Min=0.01% | PriceDiff=0.02%
Candidate XPIN: Diff=0.1056% vs Min=0.01% | PriceDiff=0.13%
Candidate PIPPIN: Diff=0.1003% vs Min=0.01% | PriceDiff=0.39%
Candidate LUMIA: Diff=0.1534% vs Min=0.01% | PriceDiff=0.17%
Candidate PUNDIX: Diff=0.0841% vs Min=0.01% | PriceDiff=0.06%
Candidate CLO: Diff=0.1222% vs Min=0.01% | PriceDiff=0.22%
Candidate BLESS: Diff=0.1503% vs Min=0.01% | PriceDiff=0.29%
Candidate Q: Diff=0.1234% vs Min=0.01% | PriceDiff=0.22%
Candidate VELVET: Diff=0.1744% vs Min=0.01% | PriceDiff=0.50%
Candidate ATH: Diff=0.0638% vs Min=0.01% | PriceDiff=0.04%
Candidate SHELL: Diff=0.0586% vs Min=0.01% | PriceDiff=0.13%
Candidate LRC: Diff=0.0937% vs Min=0.01% | PriceDiff=0.12%
Candidate MERL: Diff=0.0945% vs Min=0.01% | PriceDiff=0.15%
Candidate SKYAI: Diff=0.3409% vs Min=0.01% | PriceDiff=0.53%
Candidate NAORIS: Diff=0.2602% vs Min=0.01% | PriceDiff=0.08%
Candidate PIXEL: Diff=0.0673% vs Min=0.01% | PriceDiff=0.14%
Candidate AIO: Diff=0.1462% vs Min=0.01% | PriceDiff=0.25%
Candidate AEVO: Diff=0.0531% vs Min=0.01% | PriceDiff=0.02%
Candidate CGPT: Diff=0.0636% vs Min=0.01% | PriceDiff=0.09%
Candidate METIS: Diff=0.0526% vs Min=0.01% | PriceDiff=0.07%
Candidate COMMON: Diff=0.1230% vs Min=0.01% | PriceDiff=0.35%
Candidate LA: Diff=0.1309% vs Min=0.01% | PriceDiff=0.05%
Candidate JCT: Diff=0.0793% vs Min=0.01% | PriceDiff=0.08%
Candidate PUMPBTC: Diff=0.0631% vs Min=0.01% | PriceDiff=0.07%
Candidate DAM: Diff=0.3598% vs Min=0.01% | PriceDiff=0.11%
Candidate DOOD: Diff=0.0879% vs Min=0.01% | PriceDiff=0.51%
Candidate USTC: Diff=0.1223% vs Min=0.01% | PriceDiff=0.03%
Candidate CHILLGUY: Diff=0.1034% vs Min=0.01% | PriceDiff=0.24%
Candidate XVG: Diff=0.0510% vs Min=0.01% | PriceDiff=0.10%
Candidate ARIA: Diff=0.0547% vs Min=0.01% | PriceDiff=0.07%
Candidate NIGHT: Diff=0.0527% vs Min=0.01% | PriceDiff=0.12%
Candidate HMSTR: Diff=0.0518% vs Min=0.01% | PriceDiff=0.07%
Candidate XNY: Diff=0.1301% vs Min=0.01% | PriceDiff=0.30%
Candidate BTR: Diff=0.1012% vs Min=0.01% | PriceDiff=0.31%
Candidates Found: 264
[2026-01-04 17:07:20.383788] LOOP START. Active: True
[2026-01-04 17:07:23.714764] Mode: Test | Binance Items: 673 | Bybit Items: 554
Candidate BLESS: Diff=0.1503% vs Min=0.01% | PriceDiff=0.32%
Candidate GUN: Diff=0.0585% vs Min=0.01% | PriceDiff=0.08%
Candidate FLOW: Diff=2.2365% vs Min=0.01% | PriceDiff=6.73%
Candidate ACE: Diff=0.0541% vs Min=0.01% | PriceDiff=0.09%
Candidate CUDIS: Diff=0.0783% vs Min=0.01% | PriceDiff=0.07%
Candidate AKE: Diff=0.2569% vs Min=0.01% | PriceDiff=0.30%
Candidate LA: Diff=0.1309% vs Min=0.01% | PriceDiff=0.06%
Candidate CLO: Diff=0.1222% vs Min=0.01% | PriceDiff=0.19%
Candidate AVAAI: Diff=0.1321% vs Min=0.01% | PriceDiff=0.05%
Candidate BAN: Diff=0.1046% vs Min=0.01% | PriceDiff=0.21%
Candidate BNT: Diff=0.0674% vs Min=0.01% | PriceDiff=0.22%
Candidate CROSS: Diff=0.1025% vs Min=0.01% | PriceDiff=0.06%
Candidate XVG: Diff=0.0510% vs Min=0.01% | PriceDiff=0.00%
Candidate DOOD: Diff=0.0879% vs Min=0.01% | PriceDiff=0.42%
Candidate PONKE: Diff=3.7450% vs Min=0.01% | PriceDiff=0.98%
Candidate 4: Diff=0.0748% vs Min=0.01% | PriceDiff=0.20%
Candidate EPT: Diff=0.3665% vs Min=0.01% | PriceDiff=0.49%
